recording_id,segment_id,signer_id,split,length_bucket,estimated_duration_seconds,session_id,recording_date,take_number,status,actual_duration_seconds,q_motion_blur_ok,q_framing_full_signing_space,q_fps_ge_25,q_lighting_ok,q_resolution_ge_1080p,video_path,notes
VSL_EVAL_001101,FLEURS_12038,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001102,FLEURS_12038,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001103,FLEURS_12039,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001104,FLEURS_12039,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001105,FLEURS_12040,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001106,FLEURS_12040,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001107,FLEURS_12041,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001108,FLEURS_12041,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001109,FLEURS_12042,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001110,FLEURS_12042,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001111,FLEURS_12043,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001112,FLEURS_12043,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001113,FLEURS_12044,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001114,FLEURS_12044,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001115,FLEURS_12045,SIGNER_09,si_test,eval_sentence,36,,,,pending,,,,,,,,
VSL_EVAL_001116,FLEURS_12045,SIGNER_10,si_test,eval_sentence,36,,,,pending,,,,,,,,
VSL_EVAL_001117,FLEURS_12046,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001118,FLEURS_12046,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001119,FLEURS_12047,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001120,FLEURS_12047,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001121,FLEURS_12048,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001122,FLEURS_12048,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001123,FLEURS_12049,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001124,FLEURS_12049,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001125,FLEURS_12050,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001126,FLEURS_12050,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001127,FLEURS_12051,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001128,FLEURS_12051,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001129,FLEURS_12052,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001130,FLEURS_12052,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001131,FLEURS_12053,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001132,FLEURS_12053,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001133,FLEURS_12054,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001134,FLEURS_12054,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001135,FLEURS_12055,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001136,FLEURS_12055,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001137,FLEURS_12056,SIGNER_09,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001138,FLEURS_12056,SIGNER_10,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001139,FLEURS_12057,SIGNER_09,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001140,FLEURS_12057,SIGNER_10,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001141,FLEURS_12058,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001142,FLEURS_12058,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001143,FLEURS_12059,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001144,FLEURS_12059,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001145,FLEURS_12060,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001146,FLEURS_12060,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001147,FLEURS_12061,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001148,FLEURS_12061,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001149,FLEURS_12062,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001150,FLEURS_12062,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001151,FLEURS_12063,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001152,FLEURS_12063,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001153,FLEURS_12064,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001154,FLEURS_12064,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001155,FLEURS_12065,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001156,FLEURS_12065,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001157,FLEURS_12066,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001158,FLEURS_12066,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001159,FLEURS_12067,SIGNER_09,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001160,FLEURS_12067,SIGNER_10,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001161,FLEURS_12068,SIGNER_09,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001162,FLEURS_12068,SIGNER_10,si_test,eval_sentence,31,,,,pending,,,,,,,,
VSL_EVAL_001163,FLEURS_12069,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001164,FLEURS_12069,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001165,FLEURS_12070,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001166,FLEURS_12070,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001167,FLEURS_12071,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001168,FLEURS_12071,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001169,FLEURS_12072,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001170,FLEURS_12072,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001171,FLEURS_12073,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001172,FLEURS_12073,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001173,FLEURS_12074,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001174,FLEURS_12074,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001175,FLEURS_12075,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001176,FLEURS_12075,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001177,FLEURS_12076,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001178,FLEURS_12076,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001179,FLEURS_12077,SIGNER_09,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001180,FLEURS_12077,SIGNER_10,si_test,eval_sentence,12,,,,pending,,,,,,,,
VSL_EVAL_001181,FLEURS_12078,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001182,FLEURS_12078,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001183,FLEURS_12079,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001184,FLEURS_12079,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001185,FLEURS_12080,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001186,FLEURS_12080,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001187,FLEURS_12081,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001188,FLEURS_12081,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001189,FLEURS_12082,SIGNER_09,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001190,FLEURS_12082,SIGNER_10,si_test,eval_sentence,23,,,,pending,,,,,,,,
VSL_EVAL_001191,FLEURS_12083,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001192,FLEURS_12083,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001193,FLEURS_12084,SIGNER_09,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001194,FLEURS_12084,SIGNER_10,si_test,eval_sentence,27,,,,pending,,,,,,,,
VSL_EVAL_001195,FLEURS_12085,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001196,FLEURS_12085,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001197,FLEURS_12086,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001198,FLEURS_12086,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001199,FLEURS_12087,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001200,FLEURS_12087,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001201,FLEURS_12088,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001202,FLEURS_12088,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001203,FLEURS_12089,SIGNER_09,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001204,FLEURS_12089,SIGNER_10,si_test,eval_sentence,11,,,,pending,,,,,,,,
VSL_EVAL_001205,FLEURS_12090,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001206,FLEURS_12090,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001207,FLEURS_12091,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001208,FLEURS_12091,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001209,FLEURS_12092,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001210,FLEURS_12092,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001211,FLEURS_12093,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001212,FLEURS_12093,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001213,FLEURS_12094,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001214,FLEURS_12094,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001215,FLEURS_12095,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001216,FLEURS_12095,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001217,FLEURS_12096,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001218,FLEURS_12096,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001219,FLEURS_12097,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001220,FLEURS_12097,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001221,FLEURS_12098,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001222,FLEURS_12098,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001223,FLEURS_12099,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001224,FLEURS_12099,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001225,FLEURS_12100,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001226,FLEURS_12100,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001227,FLEURS_12101,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001228,FLEURS_12101,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001229,FLEURS_12102,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001230,FLEURS_12102,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001231,FLEURS_12103,SIGNER_09,si_test,eval_sentence,53,,,,pending,,,,,,,,
VSL_EVAL_001232,FLEURS_12103,SIGNER_10,si_test,eval_sentence,53,,,,pending,,,,,,,,
VSL_EVAL_001233,FLEURS_12104,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001234,FLEURS_12104,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001235,FLEURS_12105,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001236,FLEURS_12105,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001237,FLEURS_12106,SIGNER_09,si_test,eval_sentence,46,,,,pending,,,,,,,,
VSL_EVAL_001238,FLEURS_12106,SIGNER_10,si_test,eval_sentence,46,,,,pending,,,,,,,,
VSL_EVAL_001239,FLEURS_12107,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001240,FLEURS_12107,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001241,FLEURS_12108,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001242,FLEURS_12108,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001243,FLEURS_12109,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001244,FLEURS_12109,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001245,FLEURS_12110,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001246,FLEURS_12110,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001247,FLEURS_12111,SIGNER_09,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001248,FLEURS_12111,SIGNER_10,si_test,eval_sentence,13,,,,pending,,,,,,,,
VSL_EVAL_001249,FLEURS_12112,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001250,FLEURS_12112,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001251,FLEURS_12113,SIGNER_09,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001252,FLEURS_12113,SIGNER_10,si_test,eval_sentence,40,,,,pending,,,,,,,,
VSL_EVAL_001253,FLEURS_12114,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001254,FLEURS_12114,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001255,FLEURS_12115,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001256,FLEURS_12115,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001257,FLEURS_12116,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001258,FLEURS_12116,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001259,FLEURS_12117,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001260,FLEURS_12117,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001261,FLEURS_12118,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001262,FLEURS_12118,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001263,FLEURS_12119,SIGNER_09,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001264,FLEURS_12119,SIGNER_10,si_test,eval_sentence,26,,,,pending,,,,,,,,
VSL_EVAL_001265,FLEURS_12120,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001266,FLEURS_12120,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001267,FLEURS_12121,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001268,FLEURS_12121,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001269,FLEURS_12122,SIGNER_09,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001270,FLEURS_12122,SIGNER_10,si_test,eval_sentence,33,,,,pending,,,,,,,,
VSL_EVAL_001271,FLEURS_12123,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001272,FLEURS_12123,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001273,FLEURS_12124,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001274,FLEURS_12124,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001275,FLEURS_12125,SIGNER_09,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001276,FLEURS_12125,SIGNER_10,si_test,eval_sentence,29,,,,pending,,,,,,,,
VSL_EVAL_001277,FLEURS_12126,SIGNER_09,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_001278,FLEURS_12126,SIGNER_10,si_test,eval_sentence,45,,,,pending,,,,,,,,
VSL_EVAL_001279,FLEURS_12127,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001280,FLEURS_12127,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001281,FLEURS_12128,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001282,FLEURS_12128,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001283,FLEURS_12129,SIGNER_09,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001284,FLEURS_12129,SIGNER_10,si_test,eval_sentence,19,,,,pending,,,,,,,,
VSL_EVAL_001285,FLEURS_12130,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001286,FLEURS_12130,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001287,FLEURS_12131,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001288,FLEURS_12131,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001289,FLEURS_12132,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001290,FLEURS_12132,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001291,FLEURS_12133,SIGNER_09,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001292,FLEURS_12133,SIGNER_10,si_test,eval_sentence,28,,,,pending,,,,,,,,
VSL_EVAL_001293,FLEURS_12134,SIGNER_09,si_test,eval_sentence,52,,,,pending,,,,,,,,
VSL_EVAL_001294,FLEURS_12134,SIGNER_10,si_test,eval_sentence,52,,,,pending,,,,,,,,
VSL_EVAL_001295,FLEURS_12135,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001296,FLEURS_12135,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001297,FLEURS_12136,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001298,FLEURS_12136,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001299,FLEURS_12137,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001300,FLEURS_12137,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001301,FLEURS_12138,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001302,FLEURS_12138,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001303,FLEURS_12139,SIGNER_09,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001304,FLEURS_12139,SIGNER_10,si_test,eval_sentence,35,,,,pending,,,,,,,,
VSL_EVAL_001305,FLEURS_12140,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001306,FLEURS_12140,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001307,FLEURS_12141,SIGNER_09,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001308,FLEURS_12141,SIGNER_10,si_test,eval_sentence,17,,,,pending,,,,,,,,
VSL_EVAL_001309,FLEURS_12142,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001310,FLEURS_12142,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001311,FLEURS_12143,SIGNER_09,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001312,FLEURS_12143,SIGNER_10,si_test,eval_sentence,20,,,,pending,,,,,,,,
VSL_EVAL_001313,FLEURS_12144,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001314,FLEURS_12144,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001315,FLEURS_12145,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001316,FLEURS_12145,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001317,FLEURS_12146,SIGNER_09,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001318,FLEURS_12146,SIGNER_10,si_test,eval_sentence,34,,,,pending,,,,,,,,
VSL_EVAL_001319,FLEURS_12147,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001320,FLEURS_12147,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001321,FLEURS_12148,SIGNER_09,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001322,FLEURS_12148,SIGNER_10,si_test,eval_sentence,22,,,,pending,,,,,,,,
VSL_EVAL_001323,FLEURS_12149,SIGNER_09,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001324,FLEURS_12149,SIGNER_10,si_test,eval_sentence,32,,,,pending,,,,,,,,
VSL_EVAL_001325,FLEURS_12150,SIGNER_09,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001326,FLEURS_12150,SIGNER_10,si_test,eval_sentence,18,,,,pending,,,,,,,,
VSL_EVAL_001327,FLEURS_12151,SIGNER_09,si_test,eval_sentence,43,,,,pending,,,,,,,,
VSL_EVAL_001328,FLEURS_12151,SIGNER_10,si_test,eval_sentence,43,,,,pending,,,,,,,,
VSL_EVAL_001329,FLEURS_12152,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001330,FLEURS_12152,SIGNER_10,si_test,eval_sentence,15,,,,pending,,,,,,,,
VSL_EVAL_001331,FLEURS_12153,SIGNER_09,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001332,FLEURS_12153,SIGNER_10,si_test,eval_sentence,25,,,,pending,,,,,,,,
VSL_EVAL_001333,FLEURS_12154,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001334,FLEURS_12154,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001335,FLEURS_12155,SIGNER_09,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001336,FLEURS_12155,SIGNER_10,si_test,eval_sentence,21,,,,pending,,,,,,,,
VSL_EVAL_001337,FLEURS_12156,SIGNER_09,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001338,FLEURS_12156,SIGNER_10,si_test,eval_sentence,30,,,,pending,,,,,,,,
VSL_EVAL_001339,FLEURS_12157,SIGNER_09,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001340,FLEURS_12157,SIGNER_10,si_test,eval_sentence,24,,,,pending,,,,,,,,
VSL_EVAL_001341,FLEURS_12158,SIGNER_09,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001342,FLEURS_12158,SIGNER_10,si_test,eval_sentence,14,,,,pending,,,,,,,,
VSL_EVAL_001343,FLEURS_12159,SIGNER_09,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001344,FLEURS_12159,SIGNER_10,si_test,eval_sentence,16,,,,pending,,,,,,,,
VSL_EVAL_001345,FLEURS_12160,SIGNER_09,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001346,FLEURS_12160,SIGNER_10,si_test,eval_sentence,10,,,,pending,,,,,,,,
VSL_EVAL_001347,FLEURS_12161,SIGNER_09,si_test,eval_sentence,15,,,,pending,,,,,,,,
